,call_failure,total_seconds_calls,total_number_calls,total_number_sms,distinct_call_numbers,customer_value,complains,subs_length,charge_amount,tariff_plan,status,age,Churn
1963,0.0,2080.0,10.0,73.17492063492064,6.0,470.9729158730159,0,35,0,1,1,30,0
1964,0.0,4472.459682539683,165.0,118.0,28.0,1189.575,0,34,0,1,1,25,0
1965,0.0,5485.0,69.0,154.0,24.0,838.16,0,34,0,1,1,30,0
1966,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0,1,2,25,0
1967,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,1,2,25,0
1968,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0,1,2,25,1
1969,0.0,6493.0,110.0,73.17492063492064,41.0,470.9729158730159,0,34,0,1,1,25,0
1970,0.0,10450.0,137.0,0.0,45.0,423.48,0,34,0,1,1,30,0
1971,0.0,5703.0,58.0,76.0,35.0,601.245,0,34,0,1,1,25,0
1972,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0,1,2,25,1
1973,10.0,9420.0,76.0,0.0,40.0,237.4,0,33,6,1,1,45,0
1974,2.0,4803.0,81.0,0.0,22.0,219.78,1,33,0,1,1,25,1
1975,0.0,1825.0,5.0,0.0,12.0,73.2,0,31,0,1,1,30,0
1976,0.0,1975.0,24.0,0.0,14.0,89.955,0,32,0,1,2,25,1
1977,0.0,1253.0,27.0,2.0,29.0,59.2,0,33,0,1,2,30,1
1978,0.0,0.0,0.0,0.0,0.0,0.0,1,33,0,1,2,25,1
1979,0.0,653.0,8.0,0.0,4.0,26.44,0,33,0,1,1,30,0
1980,0.0,5770.0,80.0,0.0,20.0,146.25,0,30,0,1,1,45,0
1981,0.0,0.0,0.0,0.0,0.0,0.0,0,33,0,1,2,30,1
1982,0.0,0.0,0.0,0.0,0.0,0.0,0,33,0,1,1,45,0
1983,14.0,4472.459682539683,69.46063492063492,0.0,23.50984126984127,687.645,0,28,1,1,1,25,0
1984,0.0,5950.0,99.0,73.17492063492064,31.0,1347.705,0,31,1,2,1,25,0
1985,0.0,2703.0,65.0,0.0,26.0,124.56,0,33,0,1,1,25,0
1986,0.0,650.0,27.0,6.0,18.0,51.08,0,32,0,1,2,30,0
1987,0.0,1765.0,36.0,143.0,21.0,724.545,0,33,0,1,1,25,0
1988,0.0,300.0,19.0,161.0,9.0,738.855,0,24,0,2,1,25,0
1989,0.0,553.0,22.0,0.0,66.0,14.375,0,23,0,1,1,45,0
1990,0.0,0.0,0.0,0.0,0.0,0.0,0,24,0,1,2,25,0
1991,0.0,0.0,0.0,0.0,0.0,0.0,0,23,0,1,2,45,0
1992,0.0,210.0,15.0,0.0,11.0,10.125,0,22,0,1,1,25,0
1993,0.0,2210.0,44.0,0.0,21.0,90.16,0,22,0,1,1,30,0
1994,0.0,680.0,9.0,0.0,12.0,31.005,0,15,0,1,1,25,0
1995,5.0,5377.0,124.0,53.0,40.0,594.055,0,14,0,2,1,15,0
1996,1.0,7917.0,154.0,41.0,38.0,304.275,0,12,0,1,1,45,0
1997,0.0,1837.0,28.0,0.0,17.0,74.6,0,13,1,1,1,30,0
1998,0.0,3375.0,23.0,183.0,8.0,867.92,0,6,0,1,1,30,0
1999,0.0,472.0,2.0,0.0,5.0,21.33,0,6,0,1,1,25,1
2000,3.0,4065.0,65.0,0.0,15.0,185.85,0,36,0,1,1,25,0
2001,0.0,0.0,0.0,0.0,0.0,0.0,0,37,0,1,2,25,0
2002,5.0,2148.0,54.0,73.17492063492064,22.0,1683.09,0,35,0,1,1,25,0
2003,5.0,3893.0,60.0,0.0,33.0,217.415,0,36,0,1,1,15,0
2004,0.0,2088.0,52.0,0.0,31.0,117.7,0,36,0,1,1,15,0
2005,6.0,3470.0,76.0,25.0,26.0,272.07,0,36,0,1,1,25,0
2006,0.0,2055.0,33.0,73.17492063492064,16.0,1195.52,0,36,0,1,1,30,0
2007,8.0,8810.0,115.0,137.0,41.0,905.0,0,35,1,1,1,30,0
2008,2.0,13468.0,163.0,0.0,42.0,545.24,0,36,0,1,1,30,0
2009,2.0,4210.0,77.0,0.0,23.0,171.48,0,36,0,1,1,30,0
2010,1.0,5613.0,89.0,0.0,10.0,256.59,0,36,0,1,1,25,0
2011,4.0,1933.0,48.0,1.0,15.0,83.24,0,36,0,1,2,30,0
2012,20.0,4472.459682539683,69.46063492063492,47.0,30.0,790.16,0,36,2,1,1,30,0
2013,0.0,2790.0,21.0,73.17492063492064,6.0,470.9729158730159,0,36,0,1,1,30,0
2014,4.0,4472.459682539683,176.0,143.0,28.0,1334.52,0,35,0,1,1,25,0
2015,0.0,6195.0,80.0,179.0,24.0,967.0,0,35,0,1,1,30,0
2016,0.0,570.0,8.0,0.0,9.0,26.01,0,35,0,1,2,25,0
2017,0.0,405.0,8.0,6.0,6.0,45.585,0,36,0,1,2,25,0
2018,0.0,0.0,0.0,0.0,0.0,0.0,1,35,0,1,2,25,1
2019,0.0,7203.0,121.0,73.17492063492064,41.0,470.9729158730159,0,35,0,1,1,25,0
2020,2.0,11160.0,148.0,4.0,45.0,468.32,0,35,0,1,1,30,0
2021,3.0,6413.0,69.0,101.0,35.0,746.19,0,35,0,1,1,25,0
2022,18.0,650.0,41.0,9.0,15.0,71.595,0,31,0,1,2,25,1
2023,16.0,10130.0,87.0,0.0,40.0,255.425,0,34,7,1,1,45,0
2024,8.0,5513.0,92.0,19.0,22.0,337.725,0,34,0,1,1,25,1
2025,0.0,2535.0,16.0,0.0,12.0,102.04,0,32,0,1,1,30,0
2026,4.0,2685.0,35.0,2.0,14.0,131.4,0,33,0,1,2,25,1
2027,4.0,1963.0,38.0,27.0,29.0,188.04,1,34,0,1,2,30,1
2028,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0,1,2,30,1
2029,0.0,1363.0,19.0,0.0,4.0,55.28,0,34,0,1,1,30,0
2030,0.0,6480.0,91.0,7.0,20.0,181.775,0,31,0,1,1,45,0
2031,0.0,323.0,1.0,2.0,2.0,13.1,1,34,0,1,2,45,1
2032,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0,1,1,55,0
2033,20.0,4472.459682539683,69.46063492063492,0.0,23.50984126984127,720.09,0,29,2,1,1,25,0
2034,1.0,6660.0,110.0,73.17492063492064,31.0,1492.65,0,32,2,2,1,25,0
2035,0.0,3413.0,76.0,0.0,26.0,157.005,0,34,0,1,1,25,0
2036,0.0,1360.0,38.0,31.0,18.0,179.92,0,33,0,1,2,30,0
2037,1.0,2475.0,47.0,168.0,21.0,869.49,0,34,0,1,1,25,0
2038,0.0,1010.0,30.0,186.0,9.0,883.8,0,25,0,2,1,25,0
2039,0.0,1263.0,33.0,23.0,66.0,89.9,0,24,0,1,1,45,0
2040,6.0,395.0,19.0,3.0,5.0,32.13,0,25,0,1,2,25,0
2041,0.0,520.0,4.0,14.0,1.0,48.1,0,24,0,1,2,45,0
2042,5.0,920.0,26.0,12.0,11.0,96.57,0,23,0,1,1,25,0
2043,0.0,2920.0,55.0,1.0,21.0,123.0,0,23,0,1,1,30,0
2044,0.0,1390.0,20.0,21.0,12.0,157.95,0,16,0,1,1,25,0
2045,11.0,6087.0,135.0,78.0,40.0,771.21,0,15,0,2,1,15,0
2046,7.0,8627.0,165.0,66.0,38.0,384.8,0,13,0,1,1,45,0
2047,3.0,2547.0,39.0,24.0,17.0,199.44,0,14,2,1,1,30,0
2048,0.0,4085.0,34.0,208.0,8.0,996.76,0,7,0,1,1,30,0
2049,0.0,1182.0,13.0,0.0,5.0,53.775,0,7,0,1,1,25,1
2050,3.0,4065.0,65.0,0.0,15.0,185.85,0,36,0,1,1,25,0
2051,0.0,0.0,0.0,0.0,0.0,0.0,0,37,0,1,2,25,0
2052,5.0,2148.0,54.0,73.17492063492064,22.0,1683.09,0,35,0,1,1,25,0
2053,5.0,3893.0,60.0,0.0,33.0,217.415,0,36,0,1,1,15,0
2054,0.0,2088.0,52.0,0.0,31.0,117.7,0,36,0,1,1,15,0
2055,6.0,3470.0,76.0,25.0,26.0,272.07,0,36,0,1,1,25,0
2056,0.0,2055.0,33.0,73.17492063492064,16.0,1195.52,0,36,0,1,1,30,0
2057,8.0,8810.0,115.0,137.0,41.0,905.0,0,35,1,1,1,30,0
2058,2.0,13468.0,163.0,0.0,42.0,545.24,0,36,0,1,1,30,0
2059,2.0,4210.0,77.0,0.0,23.0,171.48,0,36,0,1,1,30,0
2060,1.0,5613.0,89.0,0.0,10.0,256.59,0,36,0,1,1,25,0
2061,4.0,1933.0,48.0,1.0,15.0,83.24,0,36,0,1,2,30,0
2062,20.0,4472.459682539683,69.46063492063492,47.0,30.0,790.16,0,36,2,1,1,30,0
2063,0.0,2790.0,21.0,73.17492063492064,6.0,470.9729158730159,0,36,0,1,1,30,0
2064,4.0,4472.459682539683,176.0,143.0,28.0,1334.52,0,35,0,1,1,25,0
2065,0.0,6195.0,80.0,179.0,24.0,967.0,0,35,0,1,1,30,0
2066,0.0,570.0,8.0,0.0,9.0,26.01,0,35,0,1,2,25,0
2067,0.0,405.0,8.0,6.0,6.0,45.585,0,36,0,1,2,25,0
2068,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,1,2,25,1
2069,0.0,7203.0,121.0,73.17492063492064,41.0,470.9729158730159,0,35,0,1,1,25,0
2070,2.0,11160.0,148.0,4.0,45.0,468.32,0,35,0,1,1,30,0
2071,3.0,6413.0,69.0,101.0,35.0,746.19,0,35,0,1,1,25,0
2072,18.0,650.0,41.0,9.0,15.0,71.595,1,31,0,1,2,25,1
2073,16.0,10130.0,87.0,0.0,40.0,255.425,0,34,7,1,1,45,0
2074,8.0,5513.0,92.0,19.0,22.0,337.725,0,34,0,1,1,25,1
2075,0.0,2535.0,16.0,0.0,12.0,102.04,0,32,0,1,1,30,0
2076,4.0,2685.0,35.0,2.0,14.0,131.4,1,33,0,1,2,25,1
2077,4.0,1963.0,38.0,27.0,29.0,188.04,0,34,0,1,2,30,1
2078,0.0,0.0,0.0,0.0,0.0,0.0,1,34,0,1,2,30,1
2079,0.0,1363.0,19.0,0.0,4.0,55.28,0,34,0,1,1,30,0
2080,0.0,6480.0,91.0,7.0,20.0,181.775,0,31,0,1,1,45,0
2081,0.0,323.0,1.0,2.0,2.0,13.1,0,34,0,1,2,45,1
2082,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0,1,1,55,0
2083,20.0,4472.459682539683,69.46063492063492,0.0,23.50984126984127,720.09,0,29,2,1,1,25,0
2084,1.0,6660.0,110.0,73.17492063492064,31.0,1492.65,0,32,2,2,1,25,0
2085,0.0,3413.0,76.0,0.0,26.0,157.005,0,34,0,1,1,25,0
2086,0.0,1360.0,38.0,31.0,18.0,179.92,0,33,0,1,2,30,0
2087,1.0,2475.0,47.0,168.0,21.0,869.49,0,34,0,1,1,25,0
2088,0.0,1010.0,30.0,186.0,9.0,883.8,0,25,0,2,1,25,0
2089,0.0,1263.0,33.0,23.0,66.0,89.9,0,24,0,1,1,45,0
2090,6.0,395.0,19.0,3.0,5.0,32.13,0,25,0,1,2,25,0
2091,0.0,520.0,4.0,14.0,1.0,48.1,0,24,0,1,2,45,0
2092,5.0,920.0,26.0,12.0,11.0,96.57,0,23,0,1,1,25,0
2093,0.0,2920.0,55.0,1.0,21.0,123.0,0,23,0,1,1,30,0
2094,0.0,1390.0,20.0,21.0,12.0,157.95,0,16,0,1,1,25,0
2095,11.0,6087.0,135.0,78.0,40.0,771.21,0,15,0,2,1,15,0
2096,7.0,8627.0,165.0,66.0,38.0,384.8,0,13,0,1,1,45,0
2097,3.0,2547.0,39.0,24.0,17.0,199.44,0,14,2,1,1,30,0
2098,0.0,4085.0,34.0,208.0,8.0,996.76,0,7,0,1,1,30,0
2099,0.0,1182.0,13.0,0.0,5.0,53.775,0,7,0,1,1,25,1
2100,13.0,4675.0,77.0,12.0,19.0,238.08,0,40,1,1,1,30,0
2101,5.0,623.0,11.0,14.0,6.0,81.36,0,41,0,1,2,30,0
2102,15.0,2758.0,66.0,73.17492063492064,26.0,1576.96,0,39,1,1,1,30,0
2103,15.0,4503.0,72.0,8.0,37.0,295.625,0,40,1,1,1,15,0
2104,8.0,2698.0,64.0,9.0,35.0,164.79,0,40,1,1,1,25,0
2105,16.0,4080.0,88.0,39.0,30.0,322.72,0,40,2,1,1,30,0
2106,9.0,2665.0,45.0,73.17492063492064,20.0,1276.4,0,40,1,1,1,30,0
2107,18.0,9420.0,127.0,151.0,45.0,985.88,0,39,3,1,1,30,0
2108,12.0,14078.0,175.0,7.0,46.0,598.12,0,40,1,1,1,30,0
2109,12.0,4820.0,89.0,9.0,27.0,232.36,0,40,2,1,1,30,0
2110,11.0,6223.0,101.0,14.0,14.0,308.96,0,40,1,1,1,30,0
2111,14.0,2543.0,60.0,15.0,19.0,164.12,1,40,0,1,2,30,0
2112,7.627936507936508,4472.459682539683,69.46063492063492,61.0,34.0,871.04,0,40,4,2,1,30,0
2113,9.0,3400.0,33.0,73.17492063492064,10.0,470.9729158730159,0,40,2,1,1,30,0
2114,14.0,4472.459682539683,188.0,157.0,32.0,1425.51,0,39,1,1,1,25,0
2115,8.0,6805.0,92.0,193.0,28.0,1047.88,0,39,2,1,1,30,0
2116,5.0,1180.0,20.0,7.0,13.0,85.5,0,39,0,1,2,25,0
2117,7.0,1015.0,20.0,20.0,10.0,121.4,0,40,0,1,2,30,0
2118,5.0,305.0,6.0,7.0,2.0,45.495,0,39,0,1,2,25,1
2119,8.0,7813.0,133.0,73.17492063492064,45.0,470.9729158730159,0,39,1,1,1,30,0
2120,12.0,11770.0,160.0,18.0,49.0,343.25,0,39,2,1,1,45,0
2121,13.0,7023.0,81.0,115.0,39.0,837.18,0,39,2,1,1,25,0
2122,28.0,1260.0,53.0,23.0,19.0,144.52,0,35,0,1,2,30,1
2123,26.0,10740.0,99.0,8.0,44.0,174.585,0,38,9,1,1,55,0
2124,18.0,6123.0,104.0,33.0,26.0,428.715,0,38,2,1,1,25,0
2125,6.0,3145.0,28.0,7.0,16.0,154.92,0,36,1,1,1,30,0
2126,14.0,3295.0,47.0,16.0,18.0,197.68,1,37,0,1,2,30,1
2127,14.0,2573.0,50.0,41.0,33.0,168.075,1,38,0,1,2,45,1
2128,5.0,438.0,8.0,7.0,4.0,45.84,0,38,0,1,2,30,1
2129,6.0,1973.0,31.0,7.0,8.0,67.6,0,38,1,1,1,45,0
2130,8.0,7090.0,103.0,21.0,24.0,139.395,0,35,2,1,1,55,0
2131,5.0,933.0,13.0,16.0,6.0,63.65,0,38,0,1,2,45,1
2132,5.0,643.0,10.0,11.0,4.0,26.295,0,38,2,1,1,55,0
2133,7.627936507936508,4472.459682539683,69.46063492063492,7.0,23.50984126984127,779.58,0,33,4,2,1,25,0
2134,11.0,7270.0,122.0,73.17492063492064,35.0,1407.68,0,36,4,2,1,30,0
2135,7.0,4023.0,88.0,9.0,30.0,200.44,0,38,1,1,1,30,0
2136,8.0,1970.0,50.0,45.0,22.0,260.8,0,37,0,1,2,30,0
2137,11.0,3085.0,59.0,182.0,25.0,960.48,0,38,1,1,1,25,0
2138,9.0,1620.0,42.0,200.0,13.0,866.48,0,29,2,2,1,30,0
2139,9.0,1873.0,45.0,37.0,70.0,84.27,0,28,1,1,1,55,0
2140,16.0,1005.0,31.0,17.0,9.0,109.44,0,29,0,1,2,30,0
2141,5.0,1130.0,16.0,28.0,5.0,98.65,0,28,0,1,2,45,0
2142,15.0,1530.0,38.0,26.0,15.0,187.56,0,27,1,1,1,25,0
2143,7.0,3530.0,67.0,15.0,25.0,203.88,0,27,1,1,1,30,0
2144,7.0,2000.0,32.0,35.0,16.0,221.28,0,20,1,1,1,30,0
2145,21.0,6698.0,147.0,92.0,44.0,722.025,0,19,2,2,1,25,0
2146,17.0,9238.0,177.0,80.0,42.0,261.225,0,17,1,1,1,55,0
2147,13.0,3158.0,51.0,38.0,21.0,280.36,0,18,4,2,1,30,0
2148,7.0,4695.0,46.0,73.17492063492064,12.0,1077.64,0,11,2,1,1,30,0
2149,8.0,1793.0,25.0,7.0,9.0,100.72,1,11,2,1,1,30,1
2150,16.0,4735.0,80.0,17.0,21.0,260.6,0,42,2,1,1,30,0
2151,8.0,683.0,14.0,19.0,8.0,103.88,0,43,2,1,1,30,0
2152,18.0,2818.0,69.0,73.17492063492064,28.0,1599.48,0,41,2,1,1,30,0
2153,18.0,4563.0,75.0,13.0,39.0,326.59,0,42,2,1,1,15,0
2154,11.0,2758.0,67.0,14.0,37.0,190.125,0,42,2,1,1,25,0
2155,19.0,4140.0,91.0,44.0,32.0,345.24,0,42,3,1,1,30,0
2156,12.0,2725.0,48.0,73.17492063492064,22.0,811.825,0,42,2,1,1,45,0
2157,21.0,9480.0,130.0,156.0,47.0,1008.4,0,41,4,1,1,30,0
2158,15.0,4472.459682539683,178.0,12.0,48.0,620.64,0,42,2,1,1,30,0
2159,15.0,4880.0,92.0,14.0,29.0,159.3,0,42,3,1,1,45,0
2160,14.0,6283.0,104.0,19.0,16.0,331.48,0,42,2,1,1,30,0
2161,17.0,2603.0,63.0,20.0,21.0,116.65,0,42,2,1,1,45,0
2162,7.627936507936508,4472.459682539683,69.46063492063492,66.0,36.0,893.56,0,42,5,2,1,30,0
2163,12.0,3460.0,36.0,73.17492063492064,12.0,1324.9,0,42,3,1,1,45,0
2164,17.0,4472.459682539683,191.0,162.0,34.0,1450.845,0,41,2,1,1,25,0
2165,11.0,6865.0,95.0,198.0,30.0,1070.4,0,41,3,1,1,30,0
2166,8.0,1240.0,23.0,12.0,15.0,110.835,0,41,2,1,1,25,0
2167,10.0,1075.0,23.0,25.0,12.0,143.92,0,42,2,1,1,30,0
2168,8.0,365.0,9.0,12.0,4.0,62.96,0,41,2,1,1,30,1
2169,11.0,7873.0,136.0,73.17492063492064,47.0,470.9729158730159,0,41,2,1,1,30,0
2170,15.0,11830.0,163.0,23.0,51.0,357.325,0,41,3,1,1,45,0
2171,16.0,7083.0,84.0,120.0,41.0,862.515,0,41,3,1,1,25,0
2172,7.627936507936508,1320.0,56.0,28.0,21.0,167.04,1,37,2,1,1,30,1
2173,7.627936507936508,10800.0,102.0,13.0,46.0,183.03,1,40,10,2,1,55,0
2174,21.0,6183.0,107.0,38.0,28.0,403.6,0,40,3,1,1,30,0
2175,9.0,3205.0,31.0,12.0,18.0,177.44,0,38,2,1,1,30,0
2176,17.0,3355.0,50.0,21.0,20.0,220.2,1,39,2,1,1,30,1
2177,17.0,2633.0,53.0,46.0,35.0,182.15,0,40,2,1,1,45,1
2178,8.0,498.0,11.0,12.0,6.0,68.36,0,40,2,1,1,30,1
2179,9.0,2033.0,34.0,12.0,10.0,81.675,0,40,2,1,1,45,0
2180,11.0,7150.0,106.0,26.0,26.0,147.84,0,37,3,1,1,55,0
2181,8.0,993.0,16.0,21.0,8.0,77.725,1,40,2,1,1,45,1
2182,8.0,703.0,13.0,16.0,6.0,34.74,0,40,3,1,1,55,0
2183,7.627936507936508,4472.459682539683,69.46063492063492,12.0,23.50984126984127,804.915,0,35,5,2,1,25,0
2184,14.0,7330.0,125.0,73.17492063492064,37.0,1430.2,0,38,5,2,1,30,0
2185,10.0,4083.0,91.0,14.0,32.0,222.96,0,40,2,1,1,30,0
2186,11.0,2030.0,53.0,50.0,24.0,177.075,0,39,2,1,1,45,0
2187,14.0,3145.0,62.0,187.0,27.0,985.815,0,40,2,1,1,25,0
2188,12.0,1680.0,45.0,205.0,15.0,889.0,0,31,3,2,1,30,0
2189,12.0,1933.0,48.0,42.0,23.50984126984127,92.715,0,30,2,1,1,55,0
2190,19.0,1065.0,34.0,22.0,11.0,131.96,0,31,2,1,1,30,0
2191,8.0,1190.0,19.0,33.0,7.0,112.725,0,30,2,1,1,45,0
2192,18.0,1590.0,41.0,31.0,17.0,212.895,0,29,2,1,1,25,0
2193,10.0,3590.0,70.0,20.0,27.0,226.4,0,29,2,1,1,30,0
2194,10.0,2060.0,35.0,40.0,18.0,243.8,0,22,2,1,1,30,0
2195,24.0,6758.0,150.0,97.0,46.0,747.36,0,21,3,2,1,25,0
2196,20.0,9298.0,180.0,85.0,44.0,269.67,0,19,2,1,1,55,0
2197,16.0,3218.0,54.0,43.0,23.0,302.88,0,20,5,2,1,30,0
2198,10.0,4755.0,49.0,73.17492063492064,14.0,1100.16,0,13,3,1,1,30,0
2199,11.0,1853.0,28.0,12.0,11.0,123.24,1,13,3,1,1,30,1
2200,10.0,4615.0,74.0,7.0,17.0,215.56,0,38,1,1,1,30,0
2201,5.0,563.0,8.0,9.0,4.0,58.84,0,39,0,1,2,30,0
2202,12.0,2698.0,63.0,73.17492063492064,24.0,1554.44,0,37,1,1,1,30,0
2203,12.0,4443.0,69.0,7.0,35.0,286.66,0,38,1,1,1,15,0
2204,5.0,2638.0,61.0,7.0,33.0,152.955,0,38,1,1,1,25,0
2205,13.0,4020.0,85.0,34.0,28.0,300.2,0,38,1,1,1,30,0
2206,6.0,2605.0,42.0,73.17492063492064,18.0,1253.88,0,38,1,1,1,30,0
2207,15.0,9360.0,124.0,146.0,43.0,963.36,0,37,2,1,1,30,0
2208,9.0,14018.0,172.0,7.0,44.0,595.6,0,38,1,1,1,30,0
2209,9.0,4760.0,86.0,7.0,25.0,221.84,0,38,1,1,1,30,0
2210,8.0,6163.0,98.0,9.0,12.0,286.44,0,38,1,1,1,30,0
2211,11.0,2483.0,57.0,10.0,17.0,141.6,0,38,0,1,2,30,0
2212,27.0,4472.459682539683,69.46063492063492,56.0,32.0,848.52,0,38,3,1,1,30,0
2213,6.0,3340.0,30.0,73.17492063492064,8.0,470.9729158730159,0,38,1,1,1,30,0
2214,11.0,4472.459682539683,185.0,152.0,30.0,1400.175,0,37,1,1,1,25,0
2215,5.0,6745.0,89.0,188.0,26.0,1025.36,0,37,1,1,1,30,0
2216,5.0,1120.0,17.0,7.0,11.0,82.665,0,37,0,1,2,25,0
2217,5.0,955.0,17.0,15.0,8.0,98.88,0,38,0,1,2,30,0
2218,5.0,305.0,6.0,7.0,2.0,45.495,0,37,0,1,2,25,1
2219,5.0,7753.0,130.0,73.17492063492064,43.0,470.9729158730159,0,37,1,1,1,30,0
2220,9.0,11710.0,157.0,13.0,47.0,329.175,0,37,1,1,1,45,0
2221,10.0,6963.0,78.0,110.0,37.0,811.845,0,37,1,1,1,25,0
2222,25.0,1200.0,50.0,18.0,17.0,122.0,1,33,0,1,2,30,1
2223,23.0,10680.0,96.0,7.0,42.0,172.14,0,36,8,1,1,55,0
2224,15.0,6063.0,101.0,28.0,24.0,403.38,0,36,1,1,1,25,0
2225,5.0,3085.0,25.0,7.0,14.0,152.4,0,34,1,1,1,30,0
2226,11.0,3235.0,44.0,11.0,16.0,175.16,0,35,0,1,2,30,1
2227,11.0,2513.0,47.0,36.0,31.0,246.4,1,36,0,1,2,30,1
2228,5.0,305.0,6.0,7.0,2.0,40.44,0,36,0,1,2,30,1
2229,5.0,1913.0,28.0,7.0,6.0,66.025,0,36,1,1,1,45,0
2230,5.0,7030.0,100.0,16.0,22.0,130.95,0,33,1,1,1,55,0
2231,5.0,873.0,10.0,11.0,4.0,49.575,0,36,0,1,2,45,1
2232,5.0,305.0,6.0,7.0,2.0,15.165,0,36,1,1,1,55,0
2233,27.0,4472.459682539683,69.46063492063492,7.0,23.50984126984127,776.745,0,31,3,1,1,25,0
2234,8.0,7210.0,119.0,73.17492063492064,33.0,1558.305,0,34,3,2,1,25,0
2235,5.0,3963.0,85.0,7.0,28.0,189.92,0,36,1,1,1,30,0
2236,5.0,1910.0,47.0,40.0,20.0,238.28,0,35,0,1,2,30,0
2237,8.0,3025.0,56.0,177.0,23.0,935.145,0,36,1,1,1,25,0
2238,6.0,1560.0,39.0,195.0,11.0,949.455,0,27,1,2,1,25,0
2239,6.0,1813.0,42.0,32.0,68.0,126.375,0,26,1,1,1,45,0
2240,13.0,945.0,28.0,12.0,7.0,86.92,0,27,0,1,2,30,0
2241,5.0,1070.0,13.0,23.0,3.0,84.575,0,26,0,1,2,45,0
2242,12.0,1470.0,35.0,21.0,13.0,162.225,0,25,1,1,1,25,0
2243,5.0,3470.0,64.0,10.0,23.0,181.36,0,25,1,1,1,30,0
2244,5.0,1940.0,29.0,30.0,14.0,223.605,0,18,1,1,1,25,0
2245,18.0,6638.0,144.0,87.0,42.0,696.69,0,17,1,2,1,25,0
2246,14.0,9178.0,174.0,75.0,40.0,252.78,0,15,1,1,1,55,0
2247,10.0,3098.0,48.0,33.0,19.0,257.84,0,16,3,1,1,30,0
2248,5.0,4635.0,43.0,73.17492063492064,10.0,1055.12,0,9,1,1,1,30,0
2249,5.0,1733.0,22.0,7.0,7.0,98.2,1,9,1,1,1,30,1
2250,14.0,4755.0,79.0,22.0,23.0,281.36,0,44,2,1,1,30,0
2251,6.0,703.0,13.0,24.0,10.0,124.64,0,45,0,1,2,30,0
2252,16.0,2838.0,68.0,73.17492063492064,30.0,1620.24,0,43,2,1,1,30,0
2253,16.0,4583.0,74.0,18.0,41.0,355.135,0,44,2,1,1,15,0
2254,9.0,2778.0,66.0,19.0,39.0,213.48,0,44,2,1,1,25,0
2255,17.0,4160.0,90.0,49.0,34.0,366.0,0,44,3,1,1,30,0
2256,10.0,2745.0,47.0,73.17492063492064,24.0,824.8,0,44,2,1,1,45,0
2257,19.0,9500.0,129.0,161.0,49.0,1029.16,0,43,4,1,1,30,0
2258,13.0,4472.459682539683,177.0,17.0,50.0,641.4,0,44,2,1,1,30,0
2259,13.0,4900.0,91.0,19.0,31.0,275.64,0,44,3,1,1,30,0
2260,12.0,6303.0,103.0,24.0,18.0,352.24,0,44,2,1,1,30,0
2261,15.0,2623.0,62.0,25.0,23.0,207.4,1,44,0,1,2,30,0
2262,7.627936507936508,4472.459682539683,69.46063492063492,71.0,38.0,914.32,0,44,5,1,1,30,0
2263,10.0,3480.0,35.0,73.17492063492064,14.0,1337.875,0,44,3,1,1,45,0
2264,15.0,4472.459682539683,190.0,167.0,36.0,1474.2,0,43,2,1,1,25,0
2265,9.0,6885.0,94.0,203.0,32.0,1091.16,0,43,3,1,1,30,0
2266,6.0,1260.0,22.0,17.0,17.0,134.19,0,43,0,1,2,25,0
2267,8.0,1095.0,22.0,30.0,14.0,164.68,0,44,0,1,2,30,0
2268,6.0,385.0,8.0,17.0,6.0,94.185,0,43,0,1,2,25,1
2269,9.0,7893.0,135.0,73.17492063492064,49.0,470.9729158730159,0,43,2,1,1,30,0
2270,13.0,11850.0,162.0,28.0,53.0,370.3,0,43,3,1,1,45,0
2271,14.0,7103.0,83.0,125.0,43.0,885.87,0,43,3,1,1,25,0
2272,7.627936507936508,1340.0,55.0,33.0,23.0,187.8,1,39,0,1,2,30,1
2273,27.0,10820.0,101.0,18.0,48.0,190.815,0,42,10,1,1,55,0
2274,19.0,6203.0,106.0,43.0,30.0,424.36,0,42,3,1,1,30,0
2275,7.0,3225.0,30.0,17.0,20.0,198.2,0,40,2,1,1,30,0
2276,15.0,3375.0,49.0,26.0,22.0,240.96,1,41,0,1,2,30,1
2277,15.0,2653.0,52.0,51.0,37.0,195.125,1,42,0,1,2,45,1
2278,6.0,518.0,10.0,17.0,8.0,89.12,0,42,0,1,2,30,1
2279,7.0,2053.0,33.0,17.0,12.0,94.65,0,42,2,1,1,45,0
2280,9.0,7170.0,105.0,31.0,28.0,155.625,0,39,3,1,1,55,0
2281,6.0,1013.0,15.0,26.0,10.0,90.7,1,42,0,1,2,45,1
2282,6.0,723.0,12.0,21.0,8.0,42.525,0,42,3,1,1,55,0
2283,7.627936507936508,4472.459682539683,69.46063492063492,17.0,23.50984126984127,828.27,0,37,5,1,1,25,0
2284,12.0,7350.0,124.0,73.17492063492064,39.0,1450.96,0,40,5,2,1,30,0
2285,8.0,4103.0,90.0,19.0,34.0,243.72,0,42,2,1,1,30,0
